type	latitude	longitude	altitude (m)	name
T	21.305424250	106.413219000	8.9	bacgiang
T	21.305424250	106.413460323	8.9	
T	21.305424250	106.413701646	8.8	
T	21.305424249	106.413942970	8.6	
T	21.305424249	106.414184293	8.5	
T	21.305424249	106.414425616	8.4	
T	21.305424249	106.414666939	8.2	
T	21.305424249	106.414908262	8.1	
T	21.305424249	106.415149586	7.8	
T	21.305424248	106.415390909	7.6	
T	21.305424248	106.415632232	7.3	
T	21.305424248	106.415873555	7.1	
T	21.305424248	106.416114878	7.5	
T	21.305424248	106.416356202	8.0	
T	21.305424247	106.416597525	8.4	
T	21.305424247	106.416838848	8.8	
T	21.305424247	106.417080171	9.3	
T	21.305424247	106.417321494	9.7	
T	21.305424247	106.417562817	10.0	
T	21.305424247	106.417804141	9.8	
T	21.305424246	106.418045464	9.7	
T	21.305424246	106.418286787	9.5	
T	21.305424246	106.418528110	9.1	
T	21.305424246	106.418769433	8.7	
T	21.305424246	106.419010757	8.3	
T	21.305424246	106.419252080	8.0	
T	21.305424245	106.419493403	8.0	
T	21.305424245	106.419734726	8.0	
T	21.305424245	106.419976049	8.0	
T	21.305424245	106.420217373	8.0	
T	21.305424245	106.420458696	8.0	
T	21.305424245	106.420700019	8.0	
T	21.305424244	106.420941342	8.2	
T	21.305424244	106.421182665	8.6	
T	21.305424244	106.421423989	9.1	
T	21.305424244	106.421665312	9.5	
T	21.305424244	106.421906635	8.5	
T	21.305424244	106.422147958	7.5	
T	21.305424243	106.422389281	6.5	
T	21.305424243	106.422630605	4.4	
T	21.305424243	106.422871928	1.3	
T	21.305424243	106.423113251	-1.7	
T	21.305424243	106.423354574	-4.3	
T	21.305424242	106.423595897	-1.5	
T	21.305424242	106.423837220	1.2	
T	21.305424242	106.424078544	4.0	
T	21.305424242	106.424319867	5.7	
T	21.305424242	106.424561190	6.9	
T	21.305424242	106.424802513	8.0	
T	21.305424241	106.425043836	9.0	
T	21.305424241	106.425285160	8.8	
T	21.305424241	106.425526483	8.7	
T	21.305424241	106.425767806	8.5	
T	21.305424241	106.426009129	8.6	
T	21.305424241	106.426250452	8.8	
T	21.305424240	106.426491776	8.9	
T	21.305424240	106.426733099	9.0	
T	21.305424240	106.426974422	8.8	
T	21.305424240	106.427215745	8.7	
T	21.305424240	106.427457068	8.5	
T	21.305424240	106.427698392	8.6	
T	21.305424239	106.427939715	8.8	
T	21.305424239	106.428181038	8.9	
T	21.305424239	106.428422361	9.0	
T	21.305424239	106.428663684	9.0	
T	21.305424239	106.428905008	9.0	
T	21.305424239	106.429146331	9.0	
T	21.305424238	106.429387654	9.1	
T	21.305424238	106.429628977	9.3	
T	21.305424238	106.429870300	9.4	
T	21.305424238	106.430111623	9.8	
T	21.305424238	106.430352947	10.4	
T	21.305424238	106.430594270	10.9	
T	21.305424237	106.430835593	11.5	
T	21.305424237	106.431076916	11.1	
T	21.305424237	106.431318239	10.6	
T	21.305424237	106.431559563	10.2	
T	21.305424237	106.431800886	9.7	
T	21.305424236	106.432042209	9.1	
T	21.305424236	106.432283532	8.5	
T	21.305424236	106.432524855	8.0	
T	21.305424236	106.432766179	8.3	
T	21.305424236	106.433007502	8.6	
T	21.305424236	106.433248825	8.9	
T	21.305424235	106.433490148	8.7	
T	21.305424235	106.433731471	8.3	
T	21.305424235	106.433972795	7.8	
T	21.305424235	106.434214118	7.6	
T	21.305424235	106.434455441	8.2	
T	21.305424235	106.434696764	8.7	
T	21.305424234	106.434938087	9.3	
T	21.305424234	106.435179411	10.4	
T	21.305424234	106.435420734	11.7	
T	21.305424234	106.435662057	13.0	
T	21.305424234	106.435903380	14.6	
T	21.305424234	106.436144703	17.1	
T	21.305424233	106.436386026	19.5	
T	21.305424233	106.436627350	22.0	
T	21.305424233	106.436868673	21.4	
T	21.305424233	106.437109996	20.3	
T	21.305424233	106.437351319	19.1	
T	21.305424233	106.437592642	18.4	
T	21.305424232	106.437833966	18.2	
T	21.305424232	106.438075289	18.1	
T	21.305424232	106.438316612	18.0	
T	21.305424232	106.438557935	19.0	
T	21.305424232	106.438799258	20.2	
T	21.305424231	106.439040582	21.3	
T	21.305424231	106.439281905	22.5	
T	21.305424231	106.439523228	23.8	
T	21.305424231	106.439764551	25.1	
T	21.305424231	106.440005874	26.3	
T	21.305424231	106.440247198	23.3	
T	21.305424230	106.440488521	20.2	
T	21.305424230	106.440729844	17.2	
T	21.305424230	106.440971167	15.4	
T	21.305424230	106.441212490	14.6	
T	21.305424230	106.441453814	13.7	
T	21.305424230	106.441695137	12.9	
T	21.305424229	106.441936460	12.6	
T	21.305424229	106.442177783	12.3	
T	21.305424229	106.442419106	12.0	
T	21.305424229	106.442660429	12.0	
T	21.305424229	106.442901753	12.2	
T	21.305424229	106.443143076	12.3	
T	21.305424228	106.443384399	12.5	
T	21.305424228	106.443625722	12.4	
T	21.305424228	106.443867045	12.4	
T	21.305424228	106.444108369	12.4	
T	21.305424228	106.444349692	12.3	
T	21.305424228	106.444591015	12.2	
T	21.305424227	106.444832338	12.0	
T	21.305424227	106.445073661	11.8	
T	21.305424227	106.445314985	11.4	
T	21.305424227	106.445556308	11.0	
T	21.305424227	106.445797631	10.6	
T	21.305424226	106.446038954	10.1	
T	21.305424226	106.446280277	9.7	
T	21.305424226	106.446521601	9.3	
T	21.305424226	106.446762924	9.0	
T	21.305424226	106.447004247	8.8	
T	21.305424226	106.447245570	8.7	
T	21.305424225	106.447486893	8.6	
T	21.305424225	106.447728217	9.1	
T	21.305424225	106.447969540	9.7	
T	21.305424225	106.448210863	10.2	
T	21.305424225	106.448452186	10.4	
T	21.305424225	106.448693509	10.3	
T	21.305424224	106.448934832	10.1	
T	21.305424224	106.449176156	10.0	
T	21.305424224	106.449417479	9.6	
T	21.305424224	106.449658802	9.1	
T	21.305424224	106.449900125	8.7	
T	21.305424224	106.450141448	8.4	
T	21.305424223	106.450382772	8.3	
T	21.305424223	106.450624095	8.1	
T	21.305424223	106.450865418	8.1	
T	21.305424223	106.451106741	8.5	
T	21.305424223	106.451348064	8.9	
T	21.305424223	106.451589388	9.4	
T	21.305424222	106.451830711	9.4	
T	21.305424222	106.452072034	9.3	
T	21.305424222	106.452313357	9.1	
T	21.305424222	106.452554680	9.0	
T	21.305424222	106.452796004	9.0	
T	21.305424222	106.453037327	9.0	
T	21.305424221	106.453278650	9.0	
T	21.305424221	106.453519973	8.4	
T	21.305424221	106.453761296	7.7	
T	21.305424221	106.454002620	7.0	
T	21.305424221	106.454243943	6.5	
T	21.305424220	106.454485266	6.3	
T	21.305424220	106.454726589	6.2	
T	21.305424220	106.454967912	6.0	
T	21.305424220	106.455209235	6.6	
T	21.305424220	106.455450559	7.3	
T	21.305424220	106.455691882	8.0	
T	21.305424219	106.455933205	8.8	
T	21.305424219	106.456174528	9.5	
T	21.305424219	106.456415851	10.2	
T	21.305424219	106.456657175	10.9	
T	21.305424219	106.456898498	11.3	
T	21.305424219	106.457139821	11.8	
T	21.305424218	106.457381144	12.2	
T	21.305424218	106.457622467	12.7	
T	21.305424218	106.457863791	13.3	
T	21.305424218	106.458105114	13.9	
T	21.305424218	106.458346437	14.4	
T	21.305424218	106.458587760	15.0	
T	21.305424217	106.458829083	15.6	
T	21.305424217	106.459070407	16.2	
T	21.305424217	106.459311730	16.7	
T	21.305424217	106.459553053	17.1	
T	21.305424217	106.459794376	17.5	
T	21.305424217	106.460035699	18.2	
T	21.305424216	106.460277023	20.4	
T	21.305424216	106.460518346	22.5	
T	21.305424216	106.460759669	24.7	
T	21.305424216	106.461000992	26.2	
T	21.305424216	106.461242315	27.3	
T	21.305199385	106.413219000	8.4	
T	21.305199385	106.413460323	8.4	
T	21.305199385	106.413701646	8.4	
T	21.305199385	106.413942968	8.3	
T	21.305199384	106.414184291	8.2	
T	21.305199384	106.414425614	8.0	
T	21.305199384	106.414666937	7.8	
T	21.305199384	106.414908260	7.6	
T	21.305199384	106.415149583	7.2	
T	21.305199384	106.415390905	6.8	
T	21.305199383	106.415632228	6.3	
T	21.305199383	106.415873551	6.0	
T	21.305199383	106.416114874	6.4	
T	21.305199383	106.416356197	6.7	
T	21.305199383	106.416597520	7.1	
T	21.305199383	106.416838842	7.8	
T	21.305199382	106.417080165	8.6	
T	21.305199382	106.417321488	9.4	
T	21.305199382	106.417562811	10.0	
T	21.305199382	106.417804134	9.9	
T	21.305199382	106.418045456	9.8	
T	21.305199381	106.418286779	9.8	
T	21.305199381	106.418528102	9.3	
T	21.305199381	106.418769425	8.8	
T	21.305199381	106.419010748	8.3	
T	21.305199381	106.419252071	8.0	
T	21.305199381	106.419493393	8.0	
T	21.305199380	106.419734716	8.0	
T	21.305199380	106.419976039	8.0	
T	21.305199380	106.420217362	8.0	
T	21.305199380	106.420458685	8.0	
T	21.305199380	106.420700008	8.0	
T	21.305199380	106.420941330	8.2	
T	21.305199379	106.421182653	8.5	
T	21.305199379	106.421423976	8.9	
T	21.305199379	106.421665299	9.2	
T	21.305199379	106.421906622	8.2	
T	21.305199379	106.422147944	7.1	
T	21.305199379	106.422389267	6.0	
T	21.305199378	106.422630590	4.0	
T	21.305199378	106.422871913	1.1	
T	21.305199378	106.423113236	-1.7	
T	21.305199378	106.423354559	-4.0	
T	21.305199378	106.423595881	-1.2	
T	21.305199378	106.423837204	1.7	
T	21.305199377	106.424078527	4.5	
T	21.305199377	106.424319850	6.3	
T	21.305199377	106.424561173	7.4	
T	21.305199377	106.424802496	8.6	
T	21.305199377	106.425043818	9.5	
T	21.305199376	106.425285141	9.1	
T	21.305199376	106.425526464	8.7	
T	21.305199376	106.425767787	8.3	
T	21.305199376	106.426009110	8.4	
T	21.305199376	106.426250432	8.6	
T	21.305199376	106.426491755	8.8	
T	21.305199375	106.426733078	8.9	
T	21.305199375	106.426974401	8.7	
T	21.305199375	106.427215724	8.5	
T	21.305199375	106.427457047	8.3	
T	21.305199375	106.427698369	8.3	
T	21.305199375	106.427939692	8.4	
T	21.305199374	106.428181015	8.4	
T	21.305199374	106.428422338	8.5	
T	21.305199374	106.428663661	8.5	
T	21.305199374	106.428904984	8.5	
T	21.305199374	106.429146306	8.5	
T	21.305199374	106.429387629	8.7	
T	21.305199373	106.429628952	8.9	
T	21.305199373	106.429870275	9.1	
T	21.305199373	106.430111598	9.5	
T	21.305199373	106.430352920	10.1	
T	21.305199373	106.430594243	10.7	
T	21.305199373	106.430835566	11.2	
T	21.305199372	106.431076889	10.7	
T	21.305199372	106.431318212	10.2	
T	21.305199372	106.431559535	9.7	
T	21.305199372	106.431800857	9.2	
T	21.305199372	106.432042180	8.6	
T	21.305199371	106.432283503	8.0	
T	21.305199371	106.432524826	7.5	
T	21.305199371	106.432766149	7.8	
T	21.305199371	106.433007471	8.1	
T	21.305199371	106.433248794	8.4	
T	21.305199371	106.433490117	8.3	
T	21.305199370	106.433731440	8.1	
T	21.305199370	106.433972763	7.9	
T	21.305199370	106.434214086	7.9	
T	21.305199370	106.434455408	8.8	
T	21.305199370	106.434696731	9.7	
T	21.305199370	106.434938054	10.6	
T	21.305199369	106.435179377	11.9	
T	21.305199369	106.435420700	13.5	
T	21.305199369	106.435662023	15.0	
T	21.305199369	106.435903345	16.9	
T	21.305199369	106.436144668	19.7	
T	21.305199369	106.436385991	22.6	
T	21.305199368	106.436627314	25.4	
T	21.305199368	106.436868637	24.5	
T	21.305199368	106.437109959	22.9	
T	21.305199368	106.437351282	21.3	
T	21.305199368	106.437592605	20.2	
T	21.305199368	106.437833928	20.0	
T	21.305199367	106.438075251	19.8	
T	21.305199367	106.438316574	19.6	
T	21.305199367	106.438557896	21.1	
T	21.305199367	106.438799219	22.7	
T	21.305199367	106.439040542	24.3	
T	21.305199367	106.439281865	25.9	
T	21.305199366	106.439523188	27.4	
T	21.305199366	106.439764511	28.9	
T	21.305199366	106.440005833	30.3	
T	21.305199366	106.440247156	26.8	
T	21.305199366	106.440488479	23.2	
T	21.305199365	106.440729802	19.6	
T	21.305199365	106.440971125	17.7	
T	21.305199365	106.441212447	17.0	
T	21.305199365	106.441453770	16.2	
T	21.305199365	106.441695093	15.6	
T	21.305199365	106.441936416	15.1	
T	21.305199364	106.442177739	14.7	
T	21.305199364	106.442419062	14.2	
T	21.305199364	106.442660384	14.0	
T	21.305199364	106.442901707	13.9	
T	21.305199364	106.443143030	13.9	
T	21.305199364	106.443384353	13.9	
T	21.305199363	106.443625676	14.4	
T	21.305199363	106.443866999	14.8	
T	21.305199363	106.444108321	15.3	
T	21.305199363	106.444349644	15.1	
T	21.305199363	106.444590967	14.7	
T	21.305199363	106.444832290	14.3	
T	21.305199362	106.445073613	13.8	
T	21.305199362	106.445314935	12.8	
T	21.305199362	106.445556258	11.9	
T	21.305199362	106.445797581	10.9	
T	21.305199362	106.446038904	10.2	
T	21.305199362	106.446280227	9.5	
T	21.305199361	106.446521550	8.9	
T	21.305199361	106.446762872	8.3	
T	21.305199361	106.447004195	8.0	
T	21.305199361	106.447245518	7.6	
T	21.305199361	106.447486841	7.2	
T	21.305199360	106.447728164	8.0	
T	21.305199360	106.447969487	8.9	
T	21.305199360	106.448210809	9.8	
T	21.305199360	106.448452132	10.2	
T	21.305199360	106.448693455	10.1	
T	21.305199360	106.448934778	10.1	
T	21.305199359	106.449176101	10.0	
T	21.305199359	106.449417423	9.5	
T	21.305199359	106.449658746	9.0	
T	21.305199359	106.449900069	8.4	
T	21.305199359	106.450141392	8.2	
T	21.305199359	106.450382715	8.1	
T	21.305199358	106.450624038	8.1	
T	21.305199358	106.450865360	8.1	
T	21.305199358	106.451106683	8.6	
T	21.305199358	106.451348006	9.1	
T	21.305199358	106.451589329	9.6	
T	21.305199358	106.451830652	9.6	
T	21.305199357	106.452071975	9.4	
T	21.305199357	106.452313297	9.2	
T	21.305199357	106.452554620	9.0	
T	21.305199357	106.452795943	9.0	
T	21.305199357	106.453037266	9.0	
T	21.305199357	106.453278589	9.0	
T	21.305199356	106.453519911	8.3	
T	21.305199356	106.453761234	7.3	
T	21.305199356	106.454002557	6.4	
T	21.305199356	106.454243880	5.7	
T	21.305199356	106.454485203	5.8	
T	21.305199355	106.454726526	5.9	
T	21.305199355	106.454967848	6.0	
T	21.305199355	106.455209171	7.0	
T	21.305199355	106.455450494	8.1	
T	21.305199355	106.455691817	9.2	
T	21.305199355	106.455933140	10.2	
T	21.305199354	106.456174463	11.1	
T	21.305199354	106.456415785	12.1	
T	21.305199354	106.456657108	13.0	
T	21.305199354	106.456898431	13.4	
T	21.305199354	106.457139754	13.8	
T	21.305199354	106.457381077	14.1	
T	21.305199353	106.457622399	14.7	
T	21.305199353	106.457863722	15.4	
T	21.305199353	106.458105045	16.2	
T	21.305199353	106.458346368	16.9	
T	21.305199353	106.458587691	17.3	
T	21.305199353	106.458829014	17.7	
T	21.305199352	106.459070336	18.2	
T	21.305199352	106.459311659	18.7	
T	21.305199352	106.459552982	19.4	
T	21.305199352	106.459794305	20.0	
T	21.305199352	106.460035628	21.0	
T	21.305199352	106.460276951	23.7	
T	21.305199351	106.460518273	26.4	
T	21.305199351	106.460759596	29.1	
T	21.305199351	106.461000919	30.7	
T	21.305199351	106.461242242	31.9	
T	21.304974520	106.413219000	8.0	
T	21.304974520	106.413460322	8.0	
T	21.304974520	106.413701645	8.0	
T	21.304974520	106.413942967	8.0	
T	21.304974520	106.414184290	8.0	
T	21.304974519	106.414425612	7.7	
T	21.304974519	106.414666935	7.4	
T	21.304974519	106.414908257	7.2	
T	21.304974519	106.415149580	6.7	
T	21.304974519	106.415390902	6.1	
T	21.304974519	106.415632225	5.6	
T	21.304974518	106.415873547	5.1	
T	21.304974518	106.416114869	5.4	
T	21.304974518	106.416356192	5.7	
T	21.304974518	106.416597514	6.0	
T	21.304974518	106.416838837	6.9	
T	21.304974518	106.417080159	8.0	
T	21.304974517	106.417321482	9.0	
T	21.304974517	106.417562804	9.9	
T	21.304974517	106.417804127	9.9	
T	21.304974517	106.418045449	9.9	
T	21.304974517	106.418286772	9.9	
T	21.304974516	106.418528094	9.5	
T	21.304974516	106.418769416	8.9	
T	21.304974516	106.419010739	8.4	
T	21.304974516	106.419252061	8.0	
T	21.304974516	106.419493384	8.1	
T	21.304974516	106.419734706	8.1	
T	21.304974515	106.419976029	8.1	
T	21.304974515	106.420217351	8.1	
T	21.304974515	106.420458674	8.0	
T	21.304974515	106.420699996	8.0	
T	21.304974515	106.420941319	8.1	
T	21.304974515	106.421182641	8.4	
T	21.304974514	106.421423963	8.7	
T	21.304974514	106.421665286	8.9	
T	21.304974514	106.421906608	7.8	
T	21.304974514	106.422147931	6.7	
T	21.304974514	106.422389253	5.5	
T	21.304974514	106.422630576	3.7	
T	21.304974513	106.422871898	1.2	
T	21.304974513	106.423113221	-1.3	
T	21.304974513	106.423354543	-3.4	
T	21.304974513	106.423595866	-0.6	
T	21.304974513	106.423837188	2.3	
T	21.304974513	106.424078510	5.1	
T	21.304974512	106.424319833	6.8	
T	21.304974512	106.424561155	7.9	
T	21.304974512	106.424802478	9.0	
T	21.304974512	106.425043800	9.8	
T	21.304974512	106.425285123	9.3	
T	21.304974512	106.425526445	8.7	
T	21.304974511	106.425767768	8.2	
T	21.304974511	106.426009090	8.2	
T	21.304974511	106.426250413	8.5	
T	21.304974511	106.426491735	8.8	
T	21.304974511	106.426733057	8.9	
T	21.304974510	106.426974380	8.6	
T	21.304974510	106.427215702	8.3	
T	21.304974510	106.427457025	8.0	
T	21.304974510	106.427698347	8.0	
T	21.304974510	106.427939670	8.0	
T	21.304974510	106.428180992	8.0	
T	21.304974509	106.428422315	8.0	
T	21.304974509	106.428663637	8.0	
T	21.304974509	106.428904959	8.0	
T	21.304974509	106.429146282	8.0	
T	21.304974509	106.429387604	8.2	
T	21.304974509	106.429628927	8.5	
T	21.304974508	106.429870249	8.8	
T	21.304974508	106.430111572	9.2	
T	21.304974508	106.430352894	9.8	
T	21.304974508	106.430594217	10.3	
T	21.304974508	106.430835539	10.8	
T	21.304974508	106.431076862	10.3	
T	21.304974507	106.431318184	9.7	
T	21.304974507	106.431559506	9.1	
T	21.304974507	106.431800829	8.6	
T	21.304974507	106.432042151	8.0	
T	21.304974507	106.432283474	7.5	
T	21.304974507	106.432524796	7.0	
T	21.304974506	106.432766119	7.3	
T	21.304974506	106.433007441	7.6	
T	21.304974506	106.433248764	8.0	
T	21.304974506	106.433490086	8.1	
T	21.304974506	106.433731409	8.1	
T	21.304974505	106.433972731	8.2	
T	21.304974505	106.434214053	8.4	
T	21.304974505	106.434455376	9.6	
T	21.304974505	106.434696698	10.8	
T	21.304974505	106.434938021	12.0	
T	21.304974505	106.435179343	13.7	
T	21.304974504	106.435420666	15.5	
T	21.304974504	106.435661988	17.3	
T	21.304974504	106.435903311	19.5	
T	21.304974504	106.436144633	22.6	
T	21.304974504	106.436385956	25.8	
T	21.304974504	106.436627278	28.9	
T	21.304974503	106.436868600	27.7	
T	21.304974503	106.437109923	25.7	
T	21.304974503	106.437351245	23.6	
T	21.304974503	106.437592568	22.2	
T	21.304974503	106.437833890	21.9	
T	21.304974503	106.438075213	21.6	
T	21.304974502	106.438316535	21.3	
T	21.304974502	106.438557858	23.2	
T	21.304974502	106.438799180	25.1	
T	21.304974502	106.439040503	27.1	
T	21.304974502	106.439281825	29.0	
T	21.304974502	106.439523147	30.7	
T	21.304974501	106.439764470	32.4	
T	21.304974501	106.440005792	34.0	
T	21.304974501	106.440247115	30.1	
T	21.304974501	106.440488437	26.1	
T	21.304974501	106.440729760	22.2	
T	21.304974500	106.440971082	20.2	
T	21.304974500	106.441212405	19.6	
T	21.304974500	106.441453727	19.1	
T	21.304974500	106.441695050	18.5	
T	21.304974500	106.441936372	18.0	
T	21.304974500	106.442177694	17.4	
T	21.304974499	106.442419017	16.9	
T	21.304974499	106.442660339	16.5	
T	21.304974499	106.442901662	16.2	
T	21.304974499	106.443142984	15.9	
T	21.304974499	106.443384307	15.8	
T	21.304974499	106.443625629	16.7	
T	21.304974498	106.443866952	17.6	
T	21.304974498	106.444108274	18.5	
T	21.304974498	106.444349597	18.2	
T	21.304974498	106.444590919	17.6	
T	21.304974498	106.444832241	17.0	
T	21.304974498	106.445073564	16.1	
T	21.304974497	106.445314886	14.6	
T	21.304974497	106.445556209	13.1	
T	21.304974497	106.445797531	11.6	
T	21.304974497	106.446038854	10.6	
T	21.304974497	106.446280176	9.6	
T	21.304974497	106.446521499	8.7	
T	21.304974496	106.446762821	7.9	
T	21.304974496	106.447004144	7.3	
T	21.304974496	106.447245466	6.7	
T	21.304974496	106.447486788	6.1	
T	21.304974496	106.447728111	7.1	
T	21.304974496	106.447969433	8.3	
T	21.304974495	106.448210756	9.5	
T	21.304974495	106.448452078	10.1	
T	21.304974495	106.448693401	10.0	
T	21.304974495	106.448934723	10.0	
T	21.304974495	106.449176046	10.0	
T	21.304974494	106.449417368	9.4	
T	21.304974494	106.449658691	8.8	
T	21.304974494	106.449900013	8.2	
T	21.304974494	106.450141335	8.0	
T	21.304974494	106.450382658	8.0	
T	21.304974494	106.450623980	8.1	
T	21.304974493	106.450865303	8.2	
T	21.304974493	106.451106625	8.7	
T	21.304974493	106.451347948	9.3	
T	21.304974493	106.451589270	9.8	
T	21.304974493	106.451830593	9.8	
T	21.304974493	106.452071915	9.5	
T	21.304974492	106.452313238	9.2	
T	21.304974492	106.452554560	9.0	
T	21.304974492	106.452795882	9.0	
T	21.304974492	106.453037205	9.0	
T	21.304974492	106.453278527	9.0	
T	21.304974492	106.453519850	8.1	
T	21.304974491	106.453761172	7.0	
T	21.304974491	106.454002495	5.8	
T	21.304974491	106.454243817	5.2	
T	21.304974491	106.454485140	5.4	
T	21.304974491	106.454726462	5.7	
T	21.304974491	106.454967784	6.0	
T	21.304974490	106.455209107	7.3	
T	21.304974490	106.455450429	8.8	
T	21.304974490	106.455691752	10.3	
T	21.304974490	106.455933074	11.7	
T	21.304974490	106.456174397	12.9	
T	21.304974489	106.456415719	14.2	
T	21.304974489	106.456657042	15.4	
T	21.304974489	106.456898364	15.8	
T	21.304974489	106.457139687	16.1	
T	21.304974489	106.457381009	16.4	
T	21.304974489	106.457622331	17.0	
T	21.304974488	106.457863654	17.9	
T	21.304974488	106.458104976	18.7	
T	21.304974488	106.458346299	19.5	
T	21.304974488	106.458587621	19.8	
T	21.304974488	106.458828944	20.0	
T	21.304974488	106.459070266	20.2	
T	21.304974487	106.459311589	20.9	
T	21.304974487	106.459552911	21.8	
T	21.304974487	106.459794234	22.7	
T	21.304974487	106.460035556	24.0	
T	21.304974487	106.460276878	27.2	
T	21.304974487	106.460518201	30.4	
T	21.304974486	106.460759523	33.6	
T	21.304974486	106.461000846	35.4	
T	21.304974486	106.461242168	36.6	
T	21.304749655	106.413219000	8.0	
T	21.304749655	106.413460322	8.0	
T	21.304749655	106.413701644	8.0	
T	21.304749655	106.413942966	8.0	
T	21.304749655	106.414184288	8.0	
T	21.304749655	106.414425610	7.9	
T	21.304749654	106.414666933	7.8	
T	21.304749654	106.414908255	7.6	
T	21.304749654	106.415149577	7.3	
T	21.304749654	106.415390899	6.8	
T	21.304749654	106.415632221	6.3	
T	21.304749654	106.415873543	6.0	
T	21.304749653	106.416114865	6.2	
T	21.304749653	106.416356187	6.5	
T	21.304749653	106.416597509	6.8	
T	21.304749653	106.416838831	7.2	
T	21.304749653	106.417080153	7.7	
T	21.304749653	106.417321475	8.2	
T	21.304749652	106.417562798	8.6	
T	21.304749652	106.417804120	8.8	
T	21.304749652	106.418045442	9.1	
T	21.304749652	106.418286764	9.3	
T	21.304749652	106.418528086	9.1	
T	21.304749652	106.418769408	8.8	
T	21.304749651	106.419010730	8.5	
T	21.304749651	106.419252052	8.4	
T	21.304749651	106.419493374	8.5	
T	21.304749651	106.419734696	8.7	
T	21.304749651	106.419976018	8.9	
T	21.304749650	106.420217340	8.7	
T	21.304749650	106.420458663	8.4	
T	21.304749650	106.420699985	8.1	
T	21.304749650	106.420941307	8.1	
T	21.304749650	106.421182629	8.2	
T	21.304749650	106.421423951	8.3	
T	21.304749649	106.421665273	8.4	
T	21.304749649	106.421906595	7.5	
T	21.304749649	106.422147917	6.6	
T	21.304749649	106.422389239	5.7	
T	21.304749649	106.422630561	4.4	
T	21.304749649	106.422871883	2.8	
T	21.304749648	106.423113205	1.1	
T	21.304749648	106.423354528	-0.2	
T	21.304749648	106.423595850	2.1	
T	21.304749648	106.423837172	4.4	
T	21.304749648	106.424078494	6.7	
T	21.304749648	106.424319816	7.9	
T	21.304749647	106.424561138	8.4	
T	21.304749647	106.424802460	8.9	
T	21.304749647	106.425043782	9.3	
T	21.304749647	106.425285104	9.0	
T	21.304749647	106.425526426	8.7	
T	21.304749647	106.425767748	8.4	
T	21.304749646	106.426009070	8.5	
T	21.304749646	106.426250393	8.8	
T	21.304749646	106.426491715	9.1	
T	21.304749646	106.426733037	9.2	
T	21.304749646	106.426974359	8.7	
T	21.304749645	106.427215681	8.2	
T	21.304749645	106.427457003	7.8	
T	21.304749645	106.427698325	7.8	
T	21.304749645	106.427939647	7.9	
T	21.304749645	106.428180969	7.9	
T	21.304749645	106.428422291	8.0	
T	21.304749644	106.428663613	7.9	
T	21.304749644	106.428904935	7.8	
T	21.304749644	106.429146258	7.7	
T	21.304749644	106.429387580	8.0	
T	21.304749644	106.429628902	8.3	
T	21.304749644	106.429870224	8.5	
T	21.304749643	106.430111546	8.8	
T	21.304749643	106.430352868	9.0	
T	21.304749643	106.430594190	9.3	
T	21.304749643	106.430835512	9.5	
T	21.304749643	106.431076834	9.0	
T	21.304749643	106.431318156	8.5	
T	21.304749642	106.431559478	8.0	
T	21.304749642	106.431800800	7.7	
T	21.304749642	106.432042123	7.4	
T	21.304749642	106.432283445	7.2	
T	21.304749642	106.432524767	7.0	
T	21.304749642	106.432766089	7.5	
T	21.304749641	106.433007411	8.0	
T	21.304749641	106.433248733	8.4	
T	21.304749641	106.433490055	8.9	
T	21.304749641	106.433731377	9.3	
T	21.304749641	106.433972699	9.8	
T	21.304749641	106.434214021	10.4	
T	21.304749640	106.434455343	11.9	
T	21.304749640	106.434696666	13.4	
T	21.304749640	106.434937988	14.9	
T	21.304749640	106.435179310	17.0	
T	21.304749640	106.435420632	19.4	
T	21.304749639	106.435661954	21.7	
T	21.304749639	106.435903276	24.3	
T	21.304749639	106.436144598	27.2	
T	21.304749639	106.436385920	30.1	
T	21.304749639	106.436627242	33.0	
T	21.304749639	106.436868564	31.5	
T	21.304749638	106.437109886	29.1	
T	21.304749638	106.437351208	26.8	
T	21.304749638	106.437592531	25.2	
T	21.304749638	106.437833853	24.8	
T	21.304749638	106.438075175	24.4	
T	21.304749638	106.438316497	24.0	
T	21.304749637	106.438557819	25.5	
T	21.304749637	106.438799141	27.1	
T	21.304749637	106.439040463	28.7	
T	21.304749637	106.439281785	30.3	
T	21.304749637	106.439523107	31.9	
T	21.304749637	106.439764429	33.6	
T	21.304749636	106.440005751	35.1	
T	21.304749636	106.440247073	32.1	
T	21.304749636	106.440488396	29.1	
T	21.304749636	106.440729718	26.1	
T	21.304749636	106.440971040	24.7	
T	21.304749636	106.441212362	24.4	
T	21.304749635	106.441453684	24.2	
T	21.304749635	106.441695006	24.0	
T	21.304749635	106.441936328	23.6	
T	21.304749635	106.442177650	23.2	
T	21.304749635	106.442418972	22.7	
T	21.304749634	106.442660294	22.3	
T	21.304749634	106.442901616	21.8	
T	21.304749634	106.443142938	21.4	
T	21.304749634	106.443384261	21.2	
T	21.304749634	106.443625583	22.3	
T	21.304749634	106.443866905	23.3	
T	21.304749633	106.444108227	24.4	
T	21.304749633	106.444349549	23.8	
T	21.304749633	106.444590871	22.8	
T	21.304749633	106.444832193	21.8	
T	21.304749633	106.445073515	20.5	
T	21.304749633	106.445314837	18.5	
T	21.304749632	106.445556159	16.6	
