latitude,longitude
21.425504249894455,103.857235
21.425504249721353,103.85747652112848
21.425504249548254,103.85771804225693
21.425504249375155,103.8579595633854
21.425504249202053,103.85820108451388
21.42550424902895,103.85844260564234
21.425504248855844,103.85868412677081
21.425504248682746,103.85892564789928
21.425504248509647,103.85916716902774
21.425504248336544,103.85940869015622
21.425504248163442,103.85965021128469
21.42550424799034,103.85989173241315
21.42550424781724,103.86013325354162
21.42550424764414,103.86037477467009
21.425504247471043,103.86061629579855
21.425504247297937,103.86085781692702
21.425504247124834,103.8610993380555
21.425504246951732,103.86134085918395
21.425504246778633,103.86158238031241
21.42550424660553,103.86182390144089
21.42550424643243,103.86206542256934
21.425504246259326,103.86230694369782
21.425504246086224,103.86254846482629
21.425504245913125,103.86278998595475
21.425504245740022,103.86303150708322
21.42550424556692,103.8632730282117
21.425504245393817,103.86351454934015
21.42550424522072,103.86375607046863
21.42550424504762,103.8639975915971
21.42550424487452,103.86423911272556
21.42550424470142,103.86448063385401
21.425504244528312,103.86472215498249
21.42550424435521,103.86496367611095
21.42550424418211,103.86520519723942
21.425504244009012,103.86544671836789
21.42550424383591,103.86568823949635
21.425504243662807,103.86592976062482
21.425504243489705,103.8661712817533
21.425504243316606,103.86641280288175
21.425504243143504,103.86665432401023
21.4255042429704,103.8668958451387
21.4255042427973,103.86713736626716
21.425504242624196,103.86737888739562
21.425504242451098,103.86762040852409
21.425504242278,103.86786192965255
21.425504242104896,103.868103450781
21.42550424193179,103.86834497190947
21.425504241758688,103.86858649303791
21.42550424158559,103.86882801416637
21.42550424141249,103.86906953529481
21.425504241239388,103.86931105642327
21.425504241066285,103.86955257755172
21.425504240893183,103.86979409868017
21.425504240720084,103.87003561980862
21.425504240546985,103.87027714093708
21.42550424037388,103.87051866206552
21.425504240200777,103.87076018319398
21.425504240027674,103.87100170432244
21.425504239854575,103.87124322545088
21.425504239681477,103.87148474657934
21.425504239508374,103.87172626770779
21.42550423933527,103.87196778883624
21.425504239162166,103.87220930996469
21.425504238989067,103.87245083109315
21.425504238815968,103.87269235222159
21.425504238642866,103.87293387335005
21.425504238469763,103.8731753944785
21.42550423829666,103.87341691560695
21.425504238123562,103.87365843673541
21.425504237950463,103.87389995786386
21.425504237777357,103.87414147899231
21.425504237604255,103.87438300012076
21.425504237431152,103.87462452124922
21.425504237258053,103.87486604237766
21.425504237084954,103.87510756350612
21.425504236911852,103.87534908463456
21.42550423673875,103.87559060576302
21.425504236565647,103.87583212689147
21.425504236392545,103.87607364801993
21.425504236219446,103.87631516914838
21.425504236046343,103.87655669027683
21.42550423587324,103.87679821140529
21.42550423570014,103.87703973253373
21.42550423552704,103.87728125366219
21.42550423535394,103.87752277479063
21.425504235180842,103.87776429591909
21.425504235007736,103.87800581704754
21.425504234834634,103.878247338176
21.42550423466153,103.87848885930444
21.425504234488432,103.87873038043288
21.42550423431533,103.87897190156131
21.425504234142227,103.87921342268976
21.425504233969125,103.87945494381819
21.425504233796023,103.87969646494663
21.42550423362292,103.87993798607508
21.425504233449818,103.88017950720352
21.425504233276715,103.88042102833197
21.425504233103613,103.88066254946041
21.425504232930514,103.88090407058885
21.425504232757415,103.8811455917173
21.425504232584313,103.88138711284574
21.425504232411207,103.88162863397419
21.425504232238104,103.88187015510263
21.425504232065006,103.88211167623106
21.425504231891903,103.8823531973595
21.4255042317188,103.88259471848794
21.4255042315457,103.88283623961638
21.4255042313726,103.88307776074483
21.4255042311995,103.88331928187327
21.425504231026398,103.88356080300171
21.425504230853296,103.88380232413016
21.425504230680193,103.8840438452586
21.42550423050709,103.88428536638705
21.425504230333992,103.88452688751549
21.425504230160893,103.88476840864394
21.42550422998779,103.88500992977238
21.42550422981469,103.88525145090082
21.425504229641582,103.88549297202927
21.425504229468483,103.8857344931577
21.42550422929538,103.88597601428614
21.42550422912228,103.88621753541457
21.425504228949176,103.88645905654302
21.425504228776074,103.88670057767146
21.425504228602975,103.8869420987999
21.42550422842987,103.88718361992835
21.425504228256766,103.8874251410568
21.425504228083664,103.88766666218524
21.425504227910565,103.88790818331368
21.425504227737466,103.88814970444213
21.425504227564364,103.88839122557057
21.42550422739126,103.88863274669902
21.425504227218156,103.88887426782746
21.425504227045057,103.8891157889559
21.425504226871958,103.88935731008434
21.425504226698855,103.88959883121277
21.425504226525753,103.8898403523412
