latitude,longitude
21.06002924989446,105.808725
21.060029249724597,105.80896592298495
21.060029249554734,105.80920684596992
21.060029249384872,105.8094477689549
21.060029249215013,105.80968869193987
21.06002924904515,105.80992961492484
21.06002924887529,105.8101705379098
21.060029248705426,105.81041146089477
21.060029248535567,105.81065238387974
21.060029248365705,105.81089330686471
21.060029248195846,105.81113422984969
21.060029248025987,105.81137515283464
21.060029247856125,105.81161607581961
21.060029247686263,105.81185699880459
21.0600292475164,105.81209792178956
21.06002924734654,105.81233884477453
21.060029247176676,105.8125797677595
21.060029247006817,105.81282069074446
21.060029246836955,105.81306161372942
21.060029246667092,105.81330253671437
21.06002924649723,105.81354345969933
21.06002924632737,105.81378438268429
21.06002924615751,105.81402530566925
21.060029245987646,105.8142662286542
21.060029245817784,105.81450715163916
21.060029245647925,105.8147480746241
21.06002924547806,105.81498899760906
21.0600292453082,105.81522992059402
21.060029245138338,105.81547084357898
21.060029244968476,105.81571176656394
21.060029244798613,105.8159526895489
21.060029244628755,105.81619361253385
21.06002924445889,105.81643453551881
21.06002924428903,105.81667545850377
21.060029244119168,105.81691638148872
21.06002924394931,105.81715730447368
21.060029243779443,105.81739822745864
21.060029243609584,105.8176391504436
21.060029243439722,105.81788007342854
21.06002924326986,105.8181209964135
21.060029243099997,105.81836191939846
21.06002924293014,105.81860284238341
21.060029242760272,105.81884376536837
21.060029242590414,105.81908468835333
21.06002924242055,105.81932561133829
21.060029242250693,105.81956653432324
21.060029242080827,105.8198074573082
21.060029241910968,105.82004838029316
21.060029241741105,105.8202893032781
21.060029241571243,105.82053022626306
21.06002924140138,105.82077114924802
21.060029241231522,105.82101207223297
21.060029241061656,105.82125299521793
21.060029240891797,105.82149391820289
21.060029240721935,105.82173484118785
21.060029240552076,105.8219757641728
21.060029240382214,105.82221668715776
21.060029240212355,105.82245761014272
21.060029240042496,105.82269853312768
21.06002923987263,105.82293945611264
21.06002923970277,105.8231803790976
21.06002923953291,105.82342130208254
21.06002923936305,105.8236622250675
21.060029239193184,105.82390314805244
21.060029239023326,105.82414407103738
21.060029238853463,105.82438499402232
21.0600292386836,105.82462591700727
21.06002923851374,105.82486683999221
21.06002923834388,105.82510776297715
21.060029238174014,105.8253486859621
21.060029238004155,105.82558960894704
21.060029237834293,105.82583053193198
21.06002923766443,105.82607145491693
21.060029237494568,105.82631237790187
21.06002923732471,105.82655330088681
21.060029237154847,105.82679422387176
21.060029236984985,105.8270351468567
21.060029236815122,105.82727606984164
21.060029236645263,105.82751699282659
21.060029236475398,105.82775791581153
21.06002923630554,105.82799883879647
21.060029236135676,105.82823976178142
21.060029235965814,105.82848068476636
21.06002923579595,105.8287216077513
21.060029235626093,105.82896253073625
21.060029235456227,105.82920345372119
21.06002923528637,105.82944437670614
21.060029235116506,105.82968529969108
21.060029234946647,105.82992622267602
21.06002923477678,105.83016714566097
21.060029234606922,105.83040806864591
21.06002923443706,105.83064899163085
21.060029234267198,105.8308899146158
21.060029234097335,105.83113083760074
21.060029233927477,105.83137176058568
21.060029233757614,105.83161268357063
21.060029233587752,105.83185360655557
21.06002923341789,105.83209452954051
21.06002923324803,105.83233545252546
21.060029233078165,105.8325763755104
21.060029232908306,105.83281729849534
21.060029232738444,105.83305822148029
